ID,Unnamed: 0,diameter,sample,label,injectWell,prot_total,Run,Well,plate,Order
C21Reporter.intensity.10,1277,23.71,Melanoma,Reporter.intensity.10,C2,10.2835350520778,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.12,1279,21.48,Monocyte,Reporter.intensity.12,C2,9.97163112525624,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.13,1280,19.93,Monocyte,Reporter.intensity.13,C2,9.6351553784807,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.14,1281,18.73,Monocyte,Reporter.intensity.14,C2,9.98384598929504,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.15,1282,27.56,PDAC,Reporter.intensity.15,C2,10.1331637308313,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.16,1283,26.1,Melanoma,Reporter.intensity.16,C2,10.4967627879822,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.18,1285,25.32,Melanoma,Reporter.intensity.18,C2,10.5551442483272,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.19,1286,19.07,Monocyte,Reporter.intensity.19,C2,9.53990315169137,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.20,1287,22.28,Monocyte,Reporter.intensity.20,C2,9.91337913635906,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.21,1288,21.45,PDAC,Reporter.intensity.21,C2,9.57833062231433,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.22,1289,21.77,PDAC,Reporter.intensity.22,C2,9.59345550449227,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.23,1290,27.92,Melanoma,Reporter.intensity.23,C2,10.5889118020995,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.25,1292,21.05,Monocyte,Reporter.intensity.25,C2,9.77134415483119,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.26,1293,18.86,Monocyte,Reporter.intensity.26,C2,9.35560255633991,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.29,1296,26.15,Melanoma,Reporter.intensity.29,C2,10.3889927022119,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.30,1297,23.29,Monocyte,Reporter.intensity.30,C2,9.85759344283357,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.31,1298,20.5,PDAC,Reporter.intensity.31,C2,9.45658992901553,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.32,1299,30.82,PDAC,Reporter.intensity.32,C2,10.7085444283974,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.5,1301,27.71,Melanoma,Reporter.intensity.5,C2,10.9255331925314,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.6,1302,19.82,Monocyte,Reporter.intensity.6,C2,9.31266694430733,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.7,1303,18.29,Monocyte,Reporter.intensity.7,C2,9.74375720824466,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.8,1304,23.92,PDAC,Reporter.intensity.8,C2,9.52124243524288,dAL_1k_Proto29_34,C2,1.0,34.0
C21Reporter.intensity.9,1305,26.01,PDAC,Reporter.intensity.9,C2,10.0329771649789,dAL_1k_Proto29_34,C2,1.0,34.0
C221Reporter.intensity.10,1306,25.8,Melanoma,Reporter.intensity.10,C22,9.3918629918522,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.11,1307,28.75,Melanoma,Reporter.intensity.11,C22,8.82952119506908,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.12,1308,23.0,Monocyte,Reporter.intensity.12,C22,8.53969765157761,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.14,1310,19.54,Monocyte,Reporter.intensity.14,C22,8.86861408600945,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.15,1311,18.54,PDAC,Reporter.intensity.15,C22,8.3562145723833,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.17,1313,23.67,Melanoma,Reporter.intensity.17,C22,8.63136509764887,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.18,1314,25.53,Melanoma,Reporter.intensity.18,C22,9.06880653917798,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.19,1315,25.69,Monocyte,Reporter.intensity.19,C22,8.68689125351062,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.20,1316,20.61,Monocyte,Reporter.intensity.20,C22,8.18960419867181,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.21,1317,23.18,PDAC,Reporter.intensity.21,C22,8.25215197770758,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.22,1318,28.91,PDAC,Reporter.intensity.22,C22,9.02645932318865,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.23,1319,22.05,Melanoma,Reporter.intensity.23,C22,7.84655417102067,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.25,1321,19.21,Monocyte,Reporter.intensity.25,C22,8.05676145982156,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.26,1322,22.01,Monocyte,Reporter.intensity.26,C22,8.57782079358127,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.27,1323,18.56,PDAC,Reporter.intensity.27,C22,8.25515307170754,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.29,1325,27.46,Melanoma,Reporter.intensity.29,C22,8.83089230286627,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.30,1326,17.89,Monocyte,Reporter.intensity.30,C22,7.68939655166482,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.31,1327,23.18,PDAC,Reporter.intensity.31,C22,8.28196310744907,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.32,1328,19.83,PDAC,Reporter.intensity.32,C22,8.49372328409011,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.4,1329,27.97,PDAC,Reporter.intensity.4,C22,8.83568291336638,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.5,1330,29.53,Melanoma,Reporter.intensity.5,C22,10.0586751366518,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.6,1331,18.86,Monocyte,Reporter.intensity.6,C22,7.84917397865886,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.7,1332,19.2,Monocyte,Reporter.intensity.7,C22,8.81111762163314,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.8,1333,27.76,PDAC,Reporter.intensity.8,C22,8.92336617103427,dAL_1k_Proto29_54,C22,1.0,54.0
C221Reporter.intensity.9,1334,24.65,PDAC,Reporter.intensity.9,C22,8.86749320261685,dAL_1k_Proto29_54,C22,1.0,54.0
C231Reporter.intensity.10,1335,18.69,Monocyte,Reporter.intensity.10,C23,8.76879938634486,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.11,1336,17.91,Monocyte,Reporter.intensity.11,C23,8.23656534346963,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.12,1337,21.18,Monocyte,Reporter.intensity.12,C23,8.47435735213903,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.13,1338,29.43,PDAC,Reporter.intensity.13,C23,9.19658734394167,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.14,1339,23.93,Melanoma,Reporter.intensity.14,C23,9.12655723249595,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.15,1340,30.05,Melanoma,Reporter.intensity.15,C23,8.73020379042129,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.17,1342,17.55,Monocyte,Reporter.intensity.17,C23,8.19355006437044,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.18,1343,19.34,Monocyte,Reporter.intensity.18,C23,8.38347213228248,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.19,1344,29.1,PDAC,Reporter.intensity.19,C23,9.2415161697477,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.20,1345,25.05,PDAC,Reporter.intensity.20,C23,8.71260641302212,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.21,1346,29.35,Melanoma,Reporter.intensity.21,C23,9.35243730638937,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.22,1347,26.94,Melanoma,Reporter.intensity.22,C23,8.32603821729979,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.23,1348,18.73,Monocyte,Reporter.intensity.23,C23,8.02656033263909,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.24,1349,20.7,Monocyte,Reporter.intensity.24,C23,8.44385255222874,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.25,1350,25.88,PDAC,Reporter.intensity.25,C23,8.91082883111111,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.26,1351,28.44,Melanoma,Reporter.intensity.26,C23,9.22149393206486,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.27,1352,23.07,Melanoma,Reporter.intensity.27,C23,8.60137407277418,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.28,1353,18.7,Monocyte,Reporter.intensity.28,C23,7.71738246668006,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.29,1354,27.56,PDAC,Reporter.intensity.29,C23,9.21131679124973,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.30,1355,19.64,PDAC,Reporter.intensity.30,C23,8.25348967339104,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.31,1356,27.15,PDAC,Reporter.intensity.31,C23,8.99737613477325,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.32,1357,27.86,Melanoma,Reporter.intensity.32,C23,9.34886248771206,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.5,1359,17.92,Monocyte,Reporter.intensity.5,C23,9.18523931449057,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.6,1360,31.61,PDAC,Reporter.intensity.6,C23,9.36284087698079,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.7,1361,32.1,PDAC,Reporter.intensity.7,C23,9.10907894055456,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.8,1362,28.59,Melanoma,Reporter.intensity.8,C23,8.59598148297825,dAL_1k_Proto29_55,C23,1.0,55.0
C231Reporter.intensity.9,1363,25.95,Melanoma,Reporter.intensity.9,C23,9.12979448121184,dAL_1k_Proto29_55,C23,1.0,55.0
C241Reporter.intensity.10,1364,28.42,Monocyte,Reporter.intensity.10,C24,8.91266339292675,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.11,1365,21.55,PDAC,Reporter.intensity.11,C24,8.25476666091403,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.12,1366,31.01,Melanoma,Reporter.intensity.12,C24,9.67038851318472,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.13,1367,23.63,Melanoma,Reporter.intensity.13,C24,8.23314517672851,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.14,1368,26.94,Melanoma,Reporter.intensity.14,C24,9.44239712666063,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.15,1369,19.54,Monocyte,Reporter.intensity.15,C24,8.27363028836587,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.16,1370,18.33,Monocyte,Reporter.intensity.16,C24,8.18487299266993,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.17,1371,26.54,PDAC,Reporter.intensity.17,C24,9.05544194909741,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.18,1372,23.97,PDAC,Reporter.intensity.18,C24,8.37107620107869,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.19,1373,24.15,Melanoma,Reporter.intensity.19,C24,8.94369404602129,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.21,1375,19.9,Monocyte,Reporter.intensity.21,C24,8.25407633707761,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.22,1376,19.83,Monocyte,Reporter.intensity.22,C24,8.25206049525154,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.23,1377,27.49,PDAC,Reporter.intensity.23,C24,8.85328255208812,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.24,1378,22.01,Melanoma,Reporter.intensity.24,C24,8.41049581471473,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.25,1379,27.12,Melanoma,Reporter.intensity.25,C24,9.16815689564619,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.26,1380,20.54,Monocyte,Reporter.intensity.26,C24,8.46465934279097,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.27,1381,22.53,PDAC,Reporter.intensity.27,C24,8.40566934397776,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.28,1382,29.01,PDAC,Reporter.intensity.28,C24,8.86208822760217,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.29,1383,24.05,PDAC,Reporter.intensity.29,C24,8.43881897754757,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.30,1384,30.37,Melanoma,Reporter.intensity.30,C24,9.88704796783278,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.31,1385,21.14,Monocyte,Reporter.intensity.31,C24,7.94427710825597,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.4,1387,21.8,PDAC,Reporter.intensity.4,C24,8.17999839648452,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.5,1388,22.83,PDAC,Reporter.intensity.5,C24,9.45173771248022,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.6,1389,23.98,Melanoma,Reporter.intensity.6,C24,8.66250354944095,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.7,1390,22.87,Melanoma,Reporter.intensity.7,C24,9.02606169376158,dAL_1k_Proto29_56,C24,1.0,56.0
C241Reporter.intensity.8,1391,22.54,Monocyte,Reporter.intensity.8,C24,8.59168036802271,dAL_1k_Proto29_56,C24,1.0,56.0
C31Reporter.intensity.10,1393,21.36,Monocyte,Reporter.intensity.10,C3,9.51315418866488,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.12,1395,20.3,Monocyte,Reporter.intensity.12,C3,9.27116707218797,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.14,1397,26.02,Melanoma,Reporter.intensity.14,C3,10.3266399385965,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.16,1399,23.51,Melanoma,Reporter.intensity.16,C3,9.77274447406529,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.17,1400,18.85,Monocyte,Reporter.intensity.17,C3,9.11538024486469,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.18,1401,19.65,Monocyte,Reporter.intensity.18,C3,9.35014455322617,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.19,1402,26.3,PDAC,Reporter.intensity.19,C3,10.1924874532563,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.20,1403,24.83,PDAC,Reporter.intensity.20,C3,9.39947337987668,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.23,1406,21.01,Monocyte,Reporter.intensity.23,C3,9.2677757044505,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.24,1407,21.65,Monocyte,Reporter.intensity.24,C3,9.28144318967933,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.25,1408,28.4,PDAC,Reporter.intensity.25,C3,10.1054419949322,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.26,1409,23.87,Melanoma,Reporter.intensity.26,C3,9.80834197250087,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.28,1411,19.28,Monocyte,Reporter.intensity.28,C3,8.75028691272677,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.29,1412,25.29,PDAC,Reporter.intensity.29,C3,9.64042059289372,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.30,1413,25.22,PDAC,Reporter.intensity.30,C3,9.50856763380225,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.32,1415,25.28,Melanoma,Reporter.intensity.32,C3,9.99227529325611,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.4,1416,23.44,Monocyte,Reporter.intensity.4,C3,9.66341225012427,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.5,1417,18.77,Monocyte,Reporter.intensity.5,C3,9.81385153352718,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.6,1418,22.89,PDAC,Reporter.intensity.6,C3,9.27315494488351,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.7,1419,24.41,PDAC,Reporter.intensity.7,C3,10.0159069529527,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.8,1420,25.76,Melanoma,Reporter.intensity.8,C3,9.93048928232745,dAL_1k_Proto29_35,C3,1.0,35.0
C31Reporter.intensity.9,1421,24.15,Melanoma,Reporter.intensity.9,C3,10.0417990176414,dAL_1k_Proto29_35,C3,1.0,35.0
C51Reporter.intensity.10,1422,23.54,PDAC,Reporter.intensity.10,C5,9.81732918124124,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.11,1423,28.1,PDAC,Reporter.intensity.11,C5,10.2586470700022,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.12,1424,26.46,Melanoma,Reporter.intensity.12,C5,9.68068656441815,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.13,1425,24.87,Melanoma,Reporter.intensity.13,C5,10.1643899843593,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.15,1427,18.98,Monocyte,Reporter.intensity.15,C5,9.49671612913043,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.16,1428,19.79,Monocyte,Reporter.intensity.16,C5,8.78447709899848,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.17,1429,22.15,PDAC,Reporter.intensity.17,C5,9.39120667102164,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.20,1432,24.39,Melanoma,Reporter.intensity.20,C5,10.139250520454,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.22,1434,18.39,Monocyte,Reporter.intensity.22,C5,9.08611104009253,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.23,1435,19.06,PDAC,Reporter.intensity.23,C5,9.36396219976271,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.24,1436,21.99,PDAC,Reporter.intensity.24,C5,9.53802449375895,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.25,1437,24.56,Melanoma,Reporter.intensity.25,C5,9.59844015458689,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.26,1438,26.02,Melanoma,Reporter.intensity.26,C5,10.2519664659509,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.27,1439,21.58,Monocyte,Reporter.intensity.27,C5,9.6628835547094,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.28,1440,20.24,Monocyte,Reporter.intensity.28,C5,9.15519623046276,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.30,1442,23.12,Melanoma,Reporter.intensity.30,C5,9.24607774531269,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.31,1443,34.34,Melanoma,Reporter.intensity.31,C5,11.4830863516006,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.32,1444,20.12,Monocyte,Reporter.intensity.32,C5,9.36296471421146,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.4,1445,22.1,PDAC,Reporter.intensity.4,C5,9.32212165402715,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.5,1446,24.5,PDAC,Reporter.intensity.5,C5,10.522654134185,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.6,1447,18.65,PDAC,Reporter.intensity.6,C5,8.77850585857382,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.7,1448,24.21,Melanoma,Reporter.intensity.7,C5,9.8114076591052,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.8,1449,25.82,Monocyte,Reporter.intensity.8,C5,9.98565073625098,dAL_1k_Proto29_37,C5,1.0,37.0
C51Reporter.intensity.9,1450,19.29,Monocyte,Reporter.intensity.9,C5,9.6026990731471,dAL_1k_Proto29_37,C5,1.0,37.0
C61Reporter.intensity.10,1451,28.78,Melanoma,Reporter.intensity.10,C6,10.700972375929,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.12,1453,18.14,Monocyte,Reporter.intensity.12,C6,8.98105349061058,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.13,1454,23.68,Monocyte,Reporter.intensity.13,C6,9.80878545459302,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.14,1455,18.73,Monocyte,Reporter.intensity.14,C6,9.82691651051865,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.15,1456,20.57,PDAC,Reporter.intensity.15,C6,9.70278436058483,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.17,1458,23.79,Melanoma,Reporter.intensity.17,C6,9.31572688137444,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.20,1461,19.83,Monocyte,Reporter.intensity.20,C6,9.32943080279872,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.21,1462,22.09,PDAC,Reporter.intensity.21,C6,9.52130404190041,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.22,1463,25.29,PDAC,Reporter.intensity.22,C6,9.9000341196932,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.23,1464,26.53,Melanoma,Reporter.intensity.23,C6,10.2493826205752,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.24,1465,23.18,Melanoma,Reporter.intensity.24,C6,9.7641294008844,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.25,1466,21.66,Monocyte,Reporter.intensity.25,C6,9.64157038038868,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.26,1467,23.37,Monocyte,Reporter.intensity.26,C6,9.82329506104676,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.27,1468,22.34,PDAC,Reporter.intensity.27,C6,9.62900571272927,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.28,1469,23.64,Melanoma,Reporter.intensity.28,C6,9.21882233412157,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.29,1470,28.31,Melanoma,Reporter.intensity.29,C6,10.5523500197997,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.31,1472,22.63,PDAC,Reporter.intensity.31,C6,9.84316369423548,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.32,1473,22.66,PDAC,Reporter.intensity.32,C6,9.74738905860671,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.4,1474,23.82,PDAC,Reporter.intensity.4,C6,9.77502428893649,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.6,1476,22.2,Monocyte,Reporter.intensity.6,C6,9.66514761162903,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.7,1477,18.06,Monocyte,Reporter.intensity.7,C6,9.72806516419267,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.8,1478,23.72,PDAC,Reporter.intensity.8,C6,9.20705048586105,dAL_1k_Proto29_38,C6,1.0,38.0
C61Reporter.intensity.9,1479,27.23,PDAC,Reporter.intensity.9,C6,10.3763055535072,dAL_1k_Proto29_38,C6,1.0,38.0
C71Reporter.intensity.10,1480,19.74,Monocyte,Reporter.intensity.10,C7,8.38896126896758,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.11,1481,19.26,Monocyte,Reporter.intensity.11,C7,8.11215893626303,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.12,1482,22.99,Monocyte,Reporter.intensity.12,C7,8.34020465655279,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.13,1483,19.85,PDAC,Reporter.intensity.13,C7,8.16516809239583,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.14,1484,26.23,Melanoma,Reporter.intensity.14,C7,9.10182794077089,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.15,1485,23.81,Melanoma,Reporter.intensity.15,C7,8.70981740162875,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.16,1486,26.11,Melanoma,Reporter.intensity.16,C7,8.05707409474444,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.17,1487,19.56,Monocyte,Reporter.intensity.17,C7,8.0094795280708,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.18,1488,19.62,Monocyte,Reporter.intensity.18,C7,8.08565531448349,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.19,1489,21.79,PDAC,Reporter.intensity.19,C7,8.38886571954508,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.20,1490,23.86,PDAC,Reporter.intensity.20,C7,8.38258520415197,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.21,1491,24.66,Melanoma,Reporter.intensity.21,C7,8.65639790853321,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.22,1492,26.14,Melanoma,Reporter.intensity.22,C7,8.8228294421689,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.23,1493,19.34,Monocyte,Reporter.intensity.23,C7,7.95556300882376,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.24,1494,22.34,Monocyte,Reporter.intensity.24,C7,8.21316037433923,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.25,1495,20.0,PDAC,Reporter.intensity.25,C7,7.96761976577559,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.27,1497,24.61,Melanoma,Reporter.intensity.27,C7,8.74368630668258,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.28,1498,21.27,Monocyte,Reporter.intensity.28,C7,7.81521785757277,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.29,1499,29.55,PDAC,Reporter.intensity.29,C7,9.12582904047123,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.31,1501,21.77,PDAC,Reporter.intensity.31,C7,8.10853981949336,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.32,1502,26.45,Melanoma,Reporter.intensity.32,C7,9.06081897685304,dAL_1k_Proto29_39,C7,1.0,39.0
C71Reporter.intensity.4,1503,18.16,Monocyte,Reporter.intensity.4,C7,7.84300307151055,dAL_1k_Proto29_39,C7,1.0,39.0
